0.04638378590754727,0.04457534112094741,0.0
0.04674953189833647,0.048509194806828464,0.002564102564102564
0.05862177409505205,0.0582441544434548,0.005128205128205128
0.05076278003394361,0.05432612060749186,0.007692307692307693
0.045877502792201784,0.04991916557371602,0.010256410256410256
0.030300936631411597,0.030221995760125825,0.01282051282051282
0.05234669164413589,0.0557387105573812,0.015384615384615385
0.03542324989683204,0.035884671335490746,0.017948717948717947
0.04345480774153429,0.04331886125542654,0.020512820512820513
0.038673250565664646,0.04221364645494189,0.023076923076923078
0.03765300921766591,0.041301979428542995,0.02564102564102564
0.03615500304356512,0.04533469757931779,0.028205128205128206
0.05467287984977314,0.059960364290886026,0.03076923076923077
0.05033880202620906,0.08180300621087554,0.03333333333333333
0.045339998683637285,0.07425745393303479,0.035897435897435895
0.04145956789497001,0.04231744640722989,0.038461538461538464
0.04315048810096758,0.075318368400735,0.041025641025641026
0.0435867787860934,0.04752327018071653,0.04358974358974359
0.04259992267894544,0.049492127653425644,0.046153846153846156
0.040774767957724625,0.052264247988158055,0.04871794871794872
0.04709746007865328,0.0551341780472373,0.05128205128205128
0.03814951254545567,0.04146350219926983,0.05384615384615385
0.06270757339139037,0.061152454265430194,0.05641025641025641
0.04450841059296867,0.04720114730395542,0.05897435897435897
0.05151628969377592,0.11437796061533091,0.06153846153846154
0.0409689340790045,0.0662614289029775,0.0641025641025641
0.038934450898391544,0.05082263618510544,0.06666666666666667
0.03587623209668282,0.04726541406633301,0.06923076923076923
0.03776439520651835,0.05649229777093861,0.07179487179487179
0.03423086782082005,0.09689598176669799,0.07435897435897436
0.0329718146626906,0.038576785003331775,0.07692307692307693
0.04080473389448336,0.1253160261575336,0.07948717948717948
0.04089050567674069,0.04596558079825338,0.08205128205128205
0.030314858541000324,0.06265027739299028,0.08461538461538462
0.044340166406687115,0.05131679183406122,0.08717948717948718
0.04525154234207151,0.052115530886896244,0.08974358974358974
0.03994359879127367,0.0750047306076427,0.09230769230769231
0.03476530364592829,0.06276096479626313,0.09487179487179487
0.04684709996640891,0.1426409577690857,0.09743589743589744
0.048049319899406195,0.04524047002210714,0.1
